Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass_tensorop_u4_i16864gemm_u4_256x128_128x3_n64t64_align32,not_verified,success,universal,1024,1024,1024,u4:nk64,u4:tk64,u4:nk64,u4:nk64,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,128,1,1,1,0,0,0,3,4,2,1,16,8,64,80,1024,1572864,2149580800,1366,0.049152,29.8023,43733.3
1,CUTLASS,gemm,cutlass_tensorop_i168256xorgemm_b1_256x128_512x3_tn_align128,not_verified,success,universal,1024,1024,1024,b1:row,b1:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,512,1,1,1,0,0,0,3,4,2,1,16,8,256,80,1024,4456448,2149580800,482,0.048128,86.2365,44663.8
1,CUTLASS,gemm,cutlass_tensorop_i168256andgemm_b1_256x128_512x3_tn_align128,not_verified,success,universal,1024,1024,1024,b1:row,b1:column,s32:column,s32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,s32,256,128,512,1,1,1,0,0,0,3,4,2,1,16,8,256,80,1024,4456448,2149580800,482,0.050176,82.7167,42840.8
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_nn_align1,not_verified,success,universal,1024,1024,1024,f32:column,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,12582912,2149580800,170,0.195584,59.9167,10990.6
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_nt_align1,not_verified,success,universal,1024,1024,1024,f32:column,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,12582912,2149580800,170,0.185344,63.227,11597.8
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_tn_align1,not_verified,success,universal,1024,1024,1024,f32:row,f32:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,12582912,2149580800,170,0.203776,57.508,10548.7
1,CUTLASS,gemm,cutlass_simt_sgemm_256x128_8x5_tt_align1,not_verified,success,universal,1024,1024,1024,f32:row,f32:row,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f32,256,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,12582912,2149580800,170,0.18944,61.86,11347
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_nn_align1,not_verified,success,universal,1024,1024,1024,f64:column,f64:column,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,25165824,2149580800,85,3.37818,6.93792,636.314
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_nt_align1,not_verified,success,universal,1024,1024,1024,f64:column,f64:row,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,25165824,2149580800,85,3.37715,6.94002,636.507
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_tn_align1,not_verified,success,universal,1024,1024,1024,f64:row,f64:column,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,25165824,2149580800,85,3.3792,6.93581,636.121
1,CUTLASS,gemm,cutlass_simt_dgemm_128x128_8x3_tt_align1,not_verified,success,universal,1024,1024,1024,f64:row,f64:row,f64:column,f64:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,f64,128,128,8,1,1,1,0,0,0,3,4,2,1,1,1,1,50,1024,25165824,2149580800,85,3.37715,6.94002,636.507
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nn_align1,not_verified,success,universal,1024,1024,1024,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.31232,75.0432,27530.5
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_cn_align1,not_verified,success,universal,1024,1024,1024,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.338944,69.1486,25368
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nc_align1,not_verified,success,universal,1024,1024,1024,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.338944,69.1486,25368
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_cc_align1,not_verified,success,universal,1024,1024,1024,cf32:column,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.38912,60.2321,22096.8
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nt_align1,not_verified,success,universal,1024,1024,1024,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.311296,75.2901,27621.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ct_align1,not_verified,success,universal,1024,1024,1024,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.333824,70.2092,25757.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_nh_align1,not_verified,success,universal,1024,1024,1024,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.3328,70.4252,25836.3
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ch_align1,not_verified,success,universal,1024,1024,1024,cf32:column,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.39424,59.4498,21809.9
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tn_align1,not_verified,success,universal,1024,1024,1024,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.313344,74.798,27440.5
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hn_align1,not_verified,success,universal,1024,1024,1024,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.351232,66.7294,24480.5
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tc_align1,not_verified,success,universal,1024,1024,1024,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.347136,67.5168,24769.3
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hc_align1,not_verified,success,universal,1024,1024,1024,cf32:row,cf32:column,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.400384,58.5376,21475.2
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_tt_align1,not_verified,success,universal,1024,1024,1024,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.314368,74.5543,27351.1
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_ht_align1,not_verified,success,universal,1024,1024,1024,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.33792,69.3581,25444.8
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_th_align1,not_verified,success,universal,1024,1024,1024,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.338944,69.1486,25368
1,CUTLASS,gemm,cutlass_simt_cgemm_128x128_8x5_hh_align1,not_verified,success,universal,1024,1024,1024,cf32:row,cf32:row,cf32:column,cf32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,simt,cf32,128,128,8,1,1,1,0,0,0,5,4,2,1,1,1,1,50,1024,25165824,8598323200,341,0.38912,60.2321,22096.8
1,CUTLASS,gemm,cutlass_tensorop_s16832gemm_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe4m3:row,fe4m3:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,6291456,2149580800,341,0.084992,68.9403,25291.6
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832gemm_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe4m3:row,fe4m3:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,4194304,2149580800,512,0.086016,45.4131,24990.5
1,CUTLASS,gemm,cutlass_tensorop_s16832gemm_e4m3_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe4m3:row,fe5m2:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,6291456,2149580800,341,0.086016,68.1196,24990.5
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832gemm_e4m3_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe4m3:row,fe5m2:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,4194304,2149580800,512,0.084992,45.9602,25291.6
1,CUTLASS,gemm,cutlass_tensorop_s16832gemm_e5m2_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe5m2:row,fe4m3:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,6291456,2149580800,341,0.08704,67.3182,24696.5
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832gemm_e5m2_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe5m2:row,fe4m3:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,4194304,2149580800,512,0.088064,44.3569,24409.3
1,CUTLASS,gemm,cutlass_tensorop_s16832gemm_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe5m2:row,fe5m2:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,6291456,2149580800,341,0.08704,67.3182,24696.5
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832gemm_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe5m2:row,fe5m2:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,4194304,2149580800,512,0.113664,34.3666,18911.7
1,CUTLASS,gemm,cutlass_tensorop_s16832fastaccumgemm_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe4m3:row,fe4m3:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,6291456,2149580800,341,0.055296,105.964,38874.1
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832fastaccumgemm_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe4m3:row,fe4m3:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,4194304,2149580800,512,0.055296,70.6425,38874.1
1,CUTLASS,gemm,cutlass_tensorop_s16832fastaccumgemm_e4m3_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe4m3:row,fe5m2:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,6291456,2149580800,341,0.05632,104.037,38167.3
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832fastaccumgemm_e4m3_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe4m3:row,fe5m2:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,4194304,2149580800,512,0.055296,70.6425,38874.1
1,CUTLASS,gemm,cutlass_tensorop_s16832fastaccumgemm_e5m2_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe5m2:row,fe4m3:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,6291456,2149580800,341,0.055296,105.964,38874.1
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832fastaccumgemm_e5m2_e4m3_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe5m2:row,fe4m3:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,4194304,2149580800,512,0.057344,68.1196,37485.7
1,CUTLASS,gemm,cutlass_tensorop_s16832fastaccumgemm_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe5m2:row,fe5m2:column,f32:column,f32:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,6291456,2149580800,341,0.05632,104.037,38167.3
1,CUTLASS,gemm,cutlass_tensorop_bf16_s16832fastaccumgemm_e5m2_256x128_64x3_tn_align16,not_verified,success,universal,1024,1024,1024,fe5m2:row,fe5m2:column,bf16:column,bf16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,256,128,64,1,1,1,0,0,0,3,4,2,1,16,8,32,89,89,4194304,2149580800,512,0.05632,69.3581,38167.3
